Database,UniparcID,Description,Start,End
PROSITE,UPI0000052FA4,,647,684
PROSITE,UPI0000052FA4,,690,724
PROSITE,UPI0000052FA4,WD40 repeat,647,688
PROSITE,UPI0000052E88,"Amino acid permease, conserved site",123,154
PROSITE,UPI0000136B88,TEA/ATTS domain,125,199
PROSITE,UPI0000136B88,TEA/ATTS domain,163,191
PROSITE,UPI000013A311,"Deoxyribonuclease, TatD-related, conserved site",222,232
PROSITE,UPI000013A311,"Deoxyribonuclease, TatD-related, conserved site",313,329
PROSITE,UPI000011077B,Pyridoxal phosphate homeostasis protein,88,102
PROSITE,UPI0000053080,Translational (tr)-type GTP-binding domain,5,240
PROSITE,UPI0000053080,"Tr-type G domain, conserved site",61,76
PROSITE,UPI0001F7BD2C,"Phosphatidylinositol 3-/4-kinase, catalytic domain",2434,2746
PROSITE,UPI0001F7BD2C,"Phosphatidylinositol 3/4-kinase, conserved site",2597,2617
PROSITE,UPI0001F7BD2C,FATC domain,2755,2787
PROSITE,UPI0001F7BD2C,"Phosphatidylinositol 3/4-kinase, conserved site",2464,2479
PROSITE,UPI0001F7BD2C,PIK-related kinase,1734,2326
PROSITE,UPI0000136D79,Zn(2)Cys(6) fungal-type DNA-binding domain,29,59
PROSITE,UPI0000136D79,Zn(2)Cys(6) fungal-type DNA-binding domain,29,57
PROSITE,UPI0000136FB0,Stress-induced protein SRP1/TIP1,94,100
PROSITE,UPI000004BBD9,Prephenate dehydrogenase,14,297
PROSITE,UPI00001D4762,"Ubiquitin specific protease, conserved site",324,339
PROSITE,UPI00001D4762,Ubiquitin specific protease domain,323,781
PROSITE,UPI00001D4762,"Ubiquitin specific protease, conserved site",720,738
PROSITE,UPI00001D4762,"Zinc finger, UBP-type",169,279
PROSITE,UPI00001D4762,Ubiquitin-associated domain,576,626
PROSITE,UPI0000137AE7,"Aldehyde dehydrogenase, glutamic acid active site",263,270
PROSITE,UPI000013A289,"Sugar transporter, conserved site",147,172
PROSITE,UPI000013A289,Major facilitator superfamily domain,27,476
PROSITE,UPI000013A289,"Sugar transporter, conserved site",349,366
PROSITE,UPI000013A289,,1,32
PROSITE,UPI000006C778,"Integrase, catalytic core",660,835
PROSITE,UPI000006C778,"Aspartic peptidase, active site",458,469
PROSITE,UPI0000048FDD,Mitochondrial substrate/solute carrier,32,115
PROSITE,UPI000013A329,Sec7 domain,82,264
PROSITE,UPI000012DC59,Protein kinase domain,128,424
PROSITE,UPI000012DC59,"Serine/threonine-protein kinase, active site",273,285
PROSITE,UPI000012DC59,"Protein kinase, ATP binding site",134,157
PROSITE,UPI000012DC59,"AGC-kinase, C-terminal",445,524
PROSITE,UPI00003FEC6F,"Zinc finger, RING-type",109,153
PROSITE,UPI00001D4769,,1,199
PROSITE,UPI00001D4769,Small GTPase,1,199
PROSITE,UPI00001D4769,,1,199
PROSITE,UPI0000132E64,"Quinone oxidoreductase/zeta-crystallin, conserved site",149,170
PROSITE,UPI000013A362,NT-type C2 domain,4,199
PROSITE,UPI000006B5BA,"Integrase, catalytic core",656,831
PROSITE,UPI000013A3B0,,1,21
PROSITE,UPI000012514F,Actin-depolymerising factor homology domain,7,136
PROSITE,UPI000012514F,SH3 domain,532,592
PROSITE,UPI000013A7AA,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain conserved site 1",184,211
PROSITE,UPI000013A7AA,"Alcohol dehydrogenase, zinc-type, conserved site",67,81
PROSITE,UPI0000000BF7,"ABC transporter-like, ATP-binding domain",384,631
PROSITE,UPI0000000BF7,EGF-like domain,117,128
PROSITE,UPI0000000BF7,,1,20
PROSITE,UPI0000000BF7,"ABC transporter-like, conserved site",530,544
PROSITE,UPI00006842A3,"Amino acid permease, conserved site",149,180
PROSITE,UPI000012693C,CAP Gly-rich domain,26,57
PROSITE,UPI000012693C,CAP Gly-rich domain,26,69
PROSITE,UPI00000531F8,"BUD31/G10-related, conserved site",103,125
PROSITE,UPI00000531F8,"BUD31/G10-related, conserved site",145,154
PROSITE,UPI000006BC39,BEACH domain,1545,1839
PROSITE,UPI000006BC39,PH-BEACH domain,1368,1499
PROSITE,UPI0000000BF1,"Serine/threonine dehydratase, pyridoxal-phosphate-binding site",28,41
PROSITE,UPI000004C684,"ELO family, conserved site",174,182
PROSITE,UPI000012B4C4,Major facilitator superfamily domain,47,455
PROSITE,UPI000012B4C4,"Sugar transporter, conserved site",325,341
PROSITE,UPI000012CFB3,"Hexokinase, binding site",159,184
PROSITE,UPI000012CFB3,Hexokinase,12,498
PROSITE,UPI0000000BFE,Fork head domain conserved site1,109,122
PROSITE,UPI0000000BFE,Fork head domain conserved site 2,153,159
PROSITE,UPI0000000BFE,Fork head domain,109,192
PROSITE,UPI000013A28C,HD domain,77,183
PROSITE,UPI000012F742,"Homeobox, conserved site",103,126
PROSITE,UPI000012F742,Homeodomain,68,126
PROSITE,UPI000012EBF5,"Mating-type protein MAT alpha 1, HMG-box",88,144
PROSITE,UPI00001682CE,Homeodomain,36,99
PROSITE,UPI000012D52A,ACT domain,79,159
PROSITE,UPI000012DC36,MT-A70-like,75,314
PROSITE,UPI000012DC36,,9,335
PROSITE,UPI000004F8E5,GPR1/FUN34/YaaH conserved region,89,98
PROSITE,UPI0000000BFD,"Ras guanine-nucleotide exchange factor, conserved site",549,580
PROSITE,UPI0000000BFD,Ras guanine-nucleotide exchange factors catalytic domain,412,640
PROSITE,UPI0000000BFD,"Ras-like guanine nucleotide exchange factor, N-terminal",224,339
PROSITE,UPI000012F18C,Sm domain,1,72
PROSITE,UPI0000052F43,Septin-type guanine nucleotide-binding (G) domain,29,302
PROSITE,UPI000004F8E3,Citrate synthase active site,336,348
PROSITE,UPI0000128C9D,Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain,55,218
PROSITE,UPI0000000BF6,"Aminotransferase class-V, pyridoxal-phosphate binding site",290,309
PROSITE,UPI000012EBF8,Homeodomain,127,190
PROSITE,UPI00015BB2CB,"DNA mismatch repair protein MutS, C-terminal",865,881
PROSITE,UPI000013A5D1,Peptide methionine sulphoxide reductase MrsB domain,40,168
PROSITE,UPI00001314C3,"Thioredoxin, conserved site",398,416
PROSITE,UPI00001314C3,Thioredoxin domain,356,485
PROSITE,UPI0000131360,Stress-induced protein SRP1/TIP1,99,105
PROSITE,UPI000006BBB7,Phospholipase D/Transphosphatidylase,177,203
PROSITE,UPI0000053025,,187,219
PROSITE,UPI0000053025,,142,179
PROSITE,UPI0000053025,,469,502
PROSITE,UPI0000053025,,341,377
PROSITE,UPI0000053025,,383,416
PROSITE,UPI0000053025,"WD40 repeat, conserved site",402,416
PROSITE,UPI0000053025,WD40 repeat,341,382
PROSITE,UPI0000000BFB,"Carbohydrate/purine kinase, PfkB, conserved site",277,290
PROSITE,UPI000012AD8F,SH3 domain,436,512
PROSITE,UPI000013A7AB,Zn(2)Cys(6) fungal-type DNA-binding domain,14,42
PROSITE,UPI000013A7AB,Zn(2)Cys(6) fungal-type DNA-binding domain,14,44
PROSITE,UPI000012B25A,RNA recognition motif domain,219,296
PROSITE,UPI000006A387,,10,209
PROSITE,UPI000006A387,Small GTPase,9,209
PROSITE,UPI000006A387,,10,195
PROSITE,UPI00000531D2,Primosome PriB/single-strand DNA-binding,17,117
PROSITE,UPI000006A3E3,"Small ribosomal subunit protein uS11, conserved site",102,124
PROSITE,UPI000013A71A,,142,442
PROSITE,UPI000013A71A,"Peptidase S8, subtilisin, His-active site",205,215
PROSITE,UPI000013A71A,"Peptidase S8, subtilisin, Ser-active site",363,373
PROSITE,UPI000013A71A,"Peptidase S8, subtilisin, Asp-active site",170,181
PROSITE,UPI00001682CC,WD40 repeat,671,696
PROSITE,UPI00001682CC,,708,745
PROSITE,UPI000004F8E4,BAR domain,15,239
PROSITE,UPI0000135580,"Protein kinase, ATP binding site",322,353
PROSITE,UPI0000135580,Protein kinase domain,316,590
PROSITE,UPI0000135580,"Serine/threonine-protein kinase, active site",445,457
PROSITE,UPI000004F8E0,,7,110
PROSITE,UPI000004F8E0,Glutaredoxin active site,21,37
PROSITE,UPI0000053131,SGF29 tudor-like domain,121,255
PROSITE,UPI0000000BF3,"Histidinol dehydrogenase, conserved site",589,621
PROSITE,UPI000012EBF8,Homeodomain,127,190
PROSITE,UPI0000000BFF,"Protein kinase, ATP binding site",1040,1063
PROSITE,UPI0000000BFF,"Serine/threonine-protein kinase, active site",1154,1166
PROSITE,UPI0000000BFF,Protein kinase domain,1034,1310
PROSITE,UPI0000136073,Ras-associating domain,233,327
PROSITE,UPI00000699FB,"Ubiquitin E2 variant, N-terminal",12,161
PROSITE,UPI00000699FB,Steadiness box (SB) domain,322,385
PROSITE,UPI000005305F,Mu homology domain,609,869
PROSITE,UPI0000052FC8,"Protein kinase, ATP binding site",27,50
PROSITE,UPI0000052FC8,Protein kinase domain,21,285
PROSITE,UPI0000052FC8,"Serine/threonine-protein kinase, active site",148,160
PROSITE,UPI0000136EDF,"Serine/threonine dehydratase, pyridoxal-phosphate-binding site",114,128
PROSITE,UPI000158E847,Protein kinase domain,324,602
PROSITE,UPI000158E847,"Serine/threonine-protein kinase, active site",445,457
PROSITE,UPI000004F8E2,Flavodoxin/nitric oxide synthase,4,193
PROSITE,UPI0000000BF5,"Isocitrate/isopropylmalate dehydrogenase, conserved site",246,265
PROSITE,UPI000013A59E,"Integrase, catalytic core",656,831
PROSITE,UPI000012EBF5,"Mating-type protein MAT alpha 1, HMG-box",88,144
PROSITE,UPI0000052E72,"Phosphoglycerate kinase, conserved site",18,28
PROSITE,UPI0000000BFC,SPX domain,1,334
PROSITE,UPI0000000BF8,"DNA polymerase family X, binding site",356,375
PROSITE,UPI000005329A,PPM-type phosphatase-like domain,29,411
PROSITE,UPI0000133015,"Zinc finger, RING-type, conserved site",43,52
PROSITE,UPI0000133015,"Zinc finger, RING-type",28,65
PROSITE,UPI0000133015,"Rad18, zinc finger UBZ4-type",187,215
PROSITE,UPI0000133015,SAP domain,278,312
PROSITE,UPI000006C069,Major facilitator superfamily domain,19,570
PROSITE,UPI000005322F,,274,308
PROSITE,UPI000005322F,,225,264
PROSITE,UPI000005322F,,440,475
PROSITE,UPI000005322F,,482,515
PROSITE,UPI000005322F,,139,172
PROSITE,UPI000005322F,,398,430
PROSITE,UPI000005322F,,182,219
PROSITE,UPI000005322F,"WD40 repeat, conserved site",292,306
PROSITE,UPI000005322F,WD40 repeat,482,515
PROSITE,UPI00001365D8,"Aminoacyl-tRNA synthetase, class II",154,481
PROSITE,UPI0000052F4A,SANT/Myb domain,884,934
PROSITE,UPI0000052F4A,SANT domain,668,720
PROSITE,UPI0000052F4A,Myb domain,884,938
PROSITE,UPI00001D476B,La-type HTH domain,255,351
PROSITE,UPI00001376B7,"Thioredoxin, conserved site",47,65
PROSITE,UPI00001376B7,Thioredoxin domain,9,127
PROSITE,UPI000005313F,WD40 repeat,481,522
PROSITE,UPI000005313F,"WD40 repeat, conserved site",591,605
PROSITE,UPI000005313F,,626,658
PROSITE,UPI000005313F,,439,474
PROSITE,UPI000005313F,,572,607
PROSITE,UPI000005313F,,522,559
PROSITE,UPI000005313F,,481,518
PROSITE,UPI000013A68B,Major facilitator superfamily domain,1,442
PROSITE,UPI000013A71E,Ankyrin repeat,36,69
PROSITE,UPI000013A71E,,36,69
PROSITE,UPI000013A723,"Uncharacterised protein family UPF0029, Impact, conserved site",207,236
PROSITE,UPI000013A723,RWD domain,10,114
PROSITE,UPI0000053125,SWIRM domain,349,434
PROSITE,UPI0000053125,"Zinc finger, ZZ-type",7,34
PROSITE,UPI0000053125,SANT/Myb domain,65,108
PROSITE,UPI0000053125,SANT domain,60,112
PROSITE,UPI0000053125,"Zinc finger, ZZ-type",2,58
PROSITE,UPI000011F4ED,"Phosphoribosylglycinamide formyltransferase, active site",156,179
PROSITE,UPI000012DB8F,"Adenylate kinase, conserved site",88,99
PROSITE,UPI0000069F69,Arf GTPase activating protein,170,297
PROSITE,UPI0000069876,Actin-depolymerising factor homology domain,3,147
PROSITE,UPI00000530F6,"Zinc finger, CCHC-type",164,179
PROSITE,UPI00000694AF,"Zinc finger, RING-type",52,95
PROSITE,UPI0000125963,"Amidase, conserved site",207,238
PROSITE,UPI00001682D3,,1,181
PROSITE,UPI00001682D3,,11,177
PROSITE,UPI0000052F13,"Shikimate kinase, conserved site",945,973
PROSITE,UPI0000052F13,"3-dehydroquinate dehydratase, active site",1171,1199
PROSITE,UPI0000052F13,"3-phosphoshikimate 1-carboxyvinyltransferase, conserved site",763,781
PROSITE,UPI0000052F13,"3-phosphoshikimate 1-carboxyvinyltransferase, conserved site",494,508
PROSITE,UPI00001126C0,,11,177
PROSITE,UPI00001126C0,,1,181
PROSITE,UPI000006AFEE,Zn(2)Cys(6) fungal-type DNA-binding domain,24,60
PROSITE,UPI000006AFEE,Zn(2)Cys(6) fungal-type DNA-binding domain,24,58
PROSITE,UPI00000531DB,Actin/actin-like conserved site,107,119
PROSITE,UPI000012610B,RNA-recognition motif (RRM) Nup35-type domain,265,394
PROSITE,UPI00001260FA,"Asparaginase/glutaminase, active site 2",134,144
PROSITE,UPI00001260FA,Asparaginase/glutaminase-like,54,378
PROSITE,UPI00001260FA,"Asparaginase/glutaminase, active site 1",58,66
PROSITE,UPI000006BC72,Phox homology,140,301
PROSITE,UPI0000126849,"ATPase, AAA-type, conserved site",358,376
PROSITE,UPI0000052E56,NET domain,506,590
PROSITE,UPI0000052E56,"Bromodomain, conserved site",342,401
PROSITE,UPI0000052E56,Bromodomain,150,222
PROSITE,UPI0000036C2B,,1,16
PROSITE,UPI000006B9F8,Flocculin 11 domain,1,155
PROSITE,UPI0000126B1A,Nascent polypeptide-associated complex NAC domain,38,103
PROSITE,UPI000013A43E,,27,52
PROSITE,UPI000013A43E,,1,26
PROSITE,UPI000013A43E,Zinc finger C2H2-type,30,58
PROSITE,UPI000004F8F6,Zinc finger C2H2-type,106,126
PROSITE,UPI000004F8F6,Zinc finger C2H2-type,132,160
PROSITE,UPI0000052F25,"Chaperonin TCP-1, conserved site",85,93
PROSITE,UPI0000052F25,"Chaperonin TCP-1, conserved site",36,48
PROSITE,UPI0000052F25,"Chaperonin TCP-1, conserved site",57,73
PROSITE,UPI000012577A,Ankyrin repeat,142,174
PROSITE,UPI000012577A,,246,272
PROSITE,UPI000012577A,,142,174
PROSITE,UPI000012577A,,213,244
PROSITE,UPI000012577A,,108,138
PROSITE,UPI000012577A,,470,520
PROSITE,UPI000013795C,"Ubiquitin-conjugating enzyme, active site",84,99
PROSITE,UPI000013795C,"Ubiquitin-conjugating enzyme E2, catalytic core domain",7,169
PROSITE,UPI00000531F5,WD40 repeat,289,321
PROSITE,UPI00000531F5,,289,321
PROSITE,UPI00000531F5,,202,239
PROSITE,UPI00000531F5,,158,191
PROSITE,UPI000005307E,"ATPase, AAA-type, conserved site",351,369
PROSITE,UPI000012967A,"DNA ligase, ATP-dependent, conserved site",571,598
PROSITE,UPI000012967A,"DNA ligase, ATP-dependent, conserved site",417,425
PROSITE,UPI000012967A,"DNA ligase, ATP-dependent, central",499,636
PROSITE,UPI000012725A,"Serine/threonine-protein kinase, active site",159,171
PROSITE,UPI000012725A,Protein kinase domain,33,469
PROSITE,UPI0000127255,"Cullin, conserved site",789,815
PROSITE,UPI0000127255,Cullin homology domain,434,667
PROSITE,UPI000006BD5F,Major facilitator superfamily domain,42,530
PROSITE,UPI000006BD5F,"Sugar transporter, conserved site",142,167
PROSITE,UPI000006BD5F,"Sugar transporter, conserved site",403,419
PROSITE,UPI000006A234,,54,85
PROSITE,UPI000006A234,,193,227
PROSITE,UPI000006A234,,149,181
PROSITE,UPI000006A234,,103,135
PROSITE,UPI000006A234,WD40 repeat,193,227
PROSITE,UPI0000052F55,"Cyclins, cyclin-box",201,232
PROSITE,UPI0000128C83,Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain,37,195
PROSITE,UPI0000128C83,"Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site",79,96
PROSITE,UPI000013A8C2,GPR1/FUN34/YaaH conserved region,86,95
PROSITE,UPI00001682EE,"Zinc finger, CCCH-type",204,232
PROSITE,UPI0000052DF5,WD40 repeat,49,90
PROSITE,UPI0000052DF5,"WD40 repeat, conserved site",152,166
PROSITE,UPI0000052DF5,,205,239
PROSITE,UPI0000052DF5,,249,283
PROSITE,UPI0000052DF5,,133,167
PROSITE,UPI0000052DF5,,49,86
PROSITE,UPI0000052DF5,,91,123
PROSITE,UPI00001265F1,"ATPase, OSCP/delta subunit, conserved site",170,189
PROSITE,UPI000012840C,"CDP-alcohol phosphatidyltransferase, conserved site",111,133
PROSITE,UPI000012677F,"Amino acid permease, conserved site",119,150
PROSITE,UPI000006A221,"Glycosyl hydrolase family 18, active site",215,223
PROSITE,UPI000006A221,"Glycoside hydrolase family 18, catalytic domain",73,472
PROSITE,UPI000004F8EE,"14-3-3 protein, conserved site",216,235
PROSITE,UPI000004F8EE,"14-3-3 protein, conserved site",43,53
PROSITE,UPI0000126A8D,"Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain",369,606
PROSITE,UPI00000699A0,"Phosphoglycerate/bisphosphoglycerate mutase, active site",29,38
PROSITE,UPI0000069EFF,"Zinc finger, RING-type",648,687
PROSITE,UPI0000069EFF,Zinc finger C2H2-type,681,700
PROSITE,UPI0000125740,"FAD-binding domain, PCMH-type",98,277
PROSITE,UPI0001F7BD3E,"ATP-dependent RNA helicase DEAD-box, conserved site",286,294
PROSITE,UPI0001F7BD3E,"Helicase, C-terminal domain-like",418,568
PROSITE,UPI0001F7BD3E,"RNA helicase, DEAD-box type, Q motif",137,165
PROSITE,UPI0001F7BD3E,"Helicase superfamily 1/2, ATP-binding domain",168,340
PROSITE,UPI0000052ECC,Dephospho-CoA kinase,3,211
PROSITE,UPI0000126D89,Basic-leucine zipper domain,43,106
PROSITE,UPI0000126D89,Basic-leucine zipper domain,48,63
PROSITE,UPI0000052EC2,Ubiquitin specific protease domain,562,923
PROSITE,UPI0000052EC2,"Ubiquitin specific protease, conserved site",864,881
PROSITE,UPI0000052EC2,"Ubiquitin specific protease, conserved site",563,578
PROSITE,UPI0000052EC2,Rhodanese-like domain,205,328
PROSITE,UPI00001296B4,Histone-lysine N-methyltransferase DOT1 domain,254,568
PROSITE,UPI00001293E8,XPG conserved site,71,85
PROSITE,UPI00001293E8,XPG conserved site,141,155
PROSITE,UPI000012663A,"Heavy-metal-associated, conserved site",8,37
PROSITE,UPI000012663A,"Heavy metal-associated domain, HMA",80,146
PROSITE,UPI000012663A,"P-type ATPase, phosphorylation site",627,633
PROSITE,UPI00001296B3,BSD domain,176,228
PROSITE,UPI0000052E02,"Chaperonin TCP-1, conserved site",55,71
PROSITE,UPI0000052E02,"Chaperonin TCP-1, conserved site",83,91
PROSITE,UPI0000052E02,"Chaperonin TCP-1, conserved site",34,46
PROSITE,UPI0000129959,Forkhead-associated (FHA) domain,56,112
PROSITE,UPI0000129959,"Protein kinase, ATP binding site",206,229
PROSITE,UPI0000129959,"Serine/threonine-protein kinase, active site",324,336
PROSITE,UPI0000129959,Protein kinase domain,200,480
PROSITE,UPI0000129A14,"Dynein light chain, type 1/2, conserved site",58,72
PROSITE,UPI000005309E,"Enoyl-CoA hydratase/isomerase, conserved site",139,159
PROSITE,UPI0000231273,Helicase/SANT-associated domain,346,425
PROSITE,UPI0000231273,SANT/Myb domain,650,704
PROSITE,UPI00000531D4,"WD40 repeat, conserved site",349,363
PROSITE,UPI00000531D4,WD40 repeat,393,427
PROSITE,UPI000012628F,"P-type ATPase, phosphorylation site",369,375
PROSITE,UPI000012628E,"P-type ATPase, phosphorylation site",369,375
PROSITE,UPI0000052F46,Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain,5,161
PROSITE,UPI0000052F46,"Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site",46,63
PROSITE,UPI0000168C03,"EXS, C-terminal",181,362
PROSITE,UPI000004F8F9,"Catalase, mono-functional, haem-containing",19,507
PROSITE,UPI000004F8F9,Catalase active site,59,75
PROSITE,UPI000004F8F9,Catalase haem-binding site,351,359
PROSITE,UPI000006AA97,Ubiquitin-like domain,384,456
PROSITE,UPI00000531F9,RNA recognition motif domain,135,228
PROSITE,UPI00000531F9,"Zinc finger, CCCH-type",67,94
PROSITE,UPI0000069E99,SH3 domain,9,70
PROSITE,UPI000012A355,"Glycoside hydrolase, family 5, conserved site",247,256
PROSITE,UPI0000128EE5,"Zinc finger, DBF-type",654,703
PROSITE,UPI0000052F27,"RNA helicase, DEAD-box type, Q motif",46,74
PROSITE,UPI0000052F27,"ATP-dependent RNA helicase DEAD-box, conserved site",193,201
PROSITE,UPI0000052F27,"Helicase, C-terminal domain-like",257,417
PROSITE,UPI0000052F27,"Helicase superfamily 1/2, ATP-binding domain",77,247
PROSITE,UPI0000131FDE,Histidine acid phosphatase active site,332,348
PROSITE,UPI0000131FDE,Histidine acid phosphatase active site,67,81
PROSITE,UPI00001281F6,"Cytochrome P450, conserved site",428,437
PROSITE,UPI0000129458,"FAD-binding domain, PCMH-type",146,327
PROSITE,UPI0000036C41,FKBP-type peptidyl-prolyl cis-trans isomerase domain,43,132
PROSITE,UPI0000126206,"P-type ATPase, phosphorylation site",712,718
PROSITE,UPI0000069D21,Ubiquitin system component CUE,82,125
PROSITE,UPI000012B313,Arf GTPase activating protein,11,127
PROSITE,UPI00001292E2,Leu/Phe/Val dehydrogenases active site,620,633
PROSITE,UPI00000534E7,"Tr-type G domain, conserved site",58,73
PROSITE,UPI00000534E7,Translational (tr)-type GTP-binding domain,17,346
PROSITE,UPI00000694E0,RWD domain,9,159
PROSITE,UPI0000036C3E,"Protein kinase, ATP binding site",25,48
PROSITE,UPI0000036C3E,"Serine/threonine-protein kinase, active site",152,164
PROSITE,UPI0000036C3E,Protein kinase domain,19,289
PROSITE,UPI000006C3DF,"Hexokinase, binding site",160,185
PROSITE,UPI000006C3DF,Hexokinase,12,498
PROSITE,UPI0000126290,"P-type ATPase, phosphorylation site",369,375
PROSITE,UPI000006B696,JmjC domain,170,324
PROSITE,UPI000006B696,Zinc finger C2H2-type,830,851
PROSITE,UPI000006B696,JmjN domain,12,53
PROSITE,UPI000006B696,Zinc finger C2H2-type,857,889
PROSITE,UPI0000069E87,Ubiquitin interacting motif,165,184
